seq,time_s,dist_raw_m,dist_filt_m,err_m,fwd_cmd_mps,v_cmd,w_cmd,FL,FR,RL,RR,STOP,mode
93,9.202666,1.665974,-0.162826,-0.130261,-0.130261,0.000000,-0.130261,-0.130261,-0.130261,-0.130261,0,0
94,9.301059,1.649990,-0.178810,-0.143048,-0.143048,0.000000,-0.143048,-0.143048,-0.143048,-0.143048,0,0
95,9.401804,1.641811,-0.186989,-0.149591,-0.149591,0.000000,-0.149591,-0.149591,-0.149591,-0.149591,0,0
96,9.504664,1.642146,-0.186654,-0.149323,-0.149323,0.000000,-0.149323,-0.149323,-0.149323,-0.149323,0,0
97,9.602038,1.632896,-0.195904,-0.156723,-0.156723,0.000000,-0.156723,-0.156723,-0.156723,-0.156723,0,0
98,9.704229,1.633666,-0.195134,-0.156107,-0.156107,0.000000,-0.156107,-0.156107,-0.156107,-0.156107,0,0
99,9.805021,1.643424,-0.185376,-0.148300,-0.148300,0.000000,-0.148300,-0.148300,-0.148300,-0.148300,0,0
100,9.905041,1.643081,-0.185719,-0.148575,-0.148575,0.000000,-0.148575,-0.148575,-0.148575,-0.148575,0,0
101,10.004998,1.639602,-0.189198,-0.151358,-0.098575,-0.600000,0.021425,-0.218575,0.021425,-0.218575,0,3
102,10.102026,1.641743,-0.187057,-0.149645,-0.048575,-0.600000,0.071425,-0.168575,0.071425,-0.168575,0,3
103,10.204356,1.650160,-0.178640,-0.142912,0.001425,-0.600000,0.121425,-0.118575,0.121425,-0.118575,0,3
104,10.304396,1.652063,-0.176737,-0.141390,0.051425,-0.600000,0.171425,-0.068575,0.171425,-0.068575,0,3
105,10.401696,1.648838,-0.179962,-0.143969,0.101425,-0.600000,0.221425,-0.018575,0.221425,-0.018575,0,3
106,10.503881,1.645154,-0.183646,-0.146917,0.151425,-0.600000,0.271425,0.031425,0.271425,0.031425,0,3
107,10.604265,1.644428,-0.184372,-0.147498,0.201425,-0.600000,0.321425,0.081425,0.321425,0.081425,0,3
108,10.705015,1.655596,-0.173204,-0.138563,0.251425,-0.600000,0.371425,0.131425,0.371425,0.131425,0,3
109,10.805039,1.663339,-0.165461,-0.132369,0.301425,-0.600000,0.421425,0.181425,0.421425,0.181425,0,3
110,10.904651,1.686434,-0.142366,-0.113893,0.351425,-0.600000,0.471425,0.231425,0.471425,0.231425,0,3
111,11.002496,1.684640,-0.144160,-0.115328,0.401425,-0.600000,0.521425,0.281425,0.521425,0.281425,0,3
112,11.104592,1.684375,-0.144425,-0.115540,0.451425,-0.600000,0.571425,0.331425,0.571425,0.331425,0,3
113,11.204671,1.688498,-0.140302,-0.112242,0.500000,-0.600000,0.620000,0.380000,0.620000,0.380000,0,3
114,11.303827,1.694087,-0.134713,-0.107770,0.500000,-0.600000,0.620000,0.380000,0.620000,0.380000,0,3
115,11.401870,1.713269,-0.115531,-0.092425,0.500000,-0.600000,0.620000,0.380000,0.620000,0.380000,0,3
116,11.502872,1.704497,-0.124303,-0.099443,0.500000,-0.600000,0.620000,0.380000,0.620000,0.380000,0,3
117,11.604061,1.715466,-0.113334,-0.090667,0.500000,-0.600000,0.620000,0.380000,0.620000,0.380000,0,3
118,11.704298,1.725881,-0.102919,-0.082335,0.500000,-0.600000,0.620000,0.380000,0.620000,0.380000,0,3
119,11.804307,1.728037,-0.100763,-0.080610,0.500000,-0.600000,0.620000,0.380000,0.620000,0.380000,0,3
120,11.905036,1.745892,-0.082908,-0.066327,0.500000,-0.600000,0.620000,0.380000,0.620000,0.380000,0,3
121,12.004674,1.758783,-0.070017,-0.056013,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,1
122,12.102199,1.761519,-0.067281,-0.053825,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,1
123,12.204701,1.774164,-0.054636,-0.043708,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,1
124,12.304845,1.782863,-0.045937,-0.036750,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,1
125,12.403224,1.790314,-0.038486,-0.030789,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,1
126,12.503957,1.799425,-0.029375,-0.023500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,1
127,12.604904,1.817172,-0.011628,-0.009302,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,1
128,12.703351,1.835496,0.006696,0.005357,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,1
129,12.805038,1.851907,0.023107,0.018486,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,1
130,12.905018,1.836633,0.007833,0.006267,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,1
131,13.000294,1.855290,0.026490,0.021192,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,1
132,13.100308,1.878445,0.049645,0.039716,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,1
133,13.204102,1.876711,0.047911,0.038329,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,1
134,13.304806,1.881121,0.052321,0.041857,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,1
135,13.404745,1.883480,0.054680,0.043744,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,1
136,13.504475,1.897385,0.068585,0.054868,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,1
137,13.604647,1.904176,0.075376,0.060301,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,1
138,13.704085,1.914016,0.085216,0.068173,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,1
139,13.800106,1.917588,0.088788,0.071030,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,1
140,13.905031,1.934198,0.105398,0.084318,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,1
141,14.004311,1.942055,0.113255,0.090604,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,1
142,14.103842,1.943414,0.114614,0.091691,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,1
143,14.205020,1.949928,0.121128,0.096902,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,1
144,14.305022,1.970170,0.141370,0.113096,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,1
145,14.404300,1.978639,0.149839,0.119871,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,1
146,14.507299,1.976748,0.147948,0.118358,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,1
147,14.604424,1.972460,0.143660,0.114928,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,1
148,14.701142,1.982809,0.154009,0.123207,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,1
149,14.805026,1.994422,0.165622,0.132497,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,1
150,14.904313,1.991748,0.162948,0.130358,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,1
151,15.004079,1.975999,0.147199,0.117760,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,1
152,15.104672,1.986575,0.157775,0.126220,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,1
153,15.205025,1.998785,0.169985,0.135988,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,1
154,15.305035,2.005033,0.176233,0.140987,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,1
155,15.401723,2.011486,0.182686,0.146149,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,1
156,15.505015,2.005170,0.176370,0.141096,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,1
157,15.605030,2.009768,0.180968,0.144774,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,1
158,15.705033,2.024251,0.195451,0.156361,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,1
159,15.805030,2.017003,0.188203,0.150562,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,1
160,15.904286,2.010530,0.181730,0.145384,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,1
161,16.005028,2.012819,0.184019,0.147215,0.050000,-0.600000,0.170000,-0.070000,0.170000,-0.070000,0,3
162,16.105033,2.011308,0.182508,0.146006,0.100000,-0.600000,0.220000,-0.020000,0.220000,-0.020000,0,3
163,16.205038,2.013233,0.184433,0.147547,0.150000,-0.600000,0.270000,0.030000,0.270000,0.030000,0,3
164,16.302578,2.010690,0.181890,0.145512,0.200000,-0.600000,0.320000,0.080000,0.320000,0.080000,0,3
165,16.403455,2.008836,0.180036,0.144029,0.250000,-0.600000,0.370000,0.130000,0.370000,0.130000,0,3
166,16.505018,2.004045,0.175245,0.140196,0.300000,-0.600000,0.420000,0.180000,0.420000,0.180000,0,3
167,16.602691,1.992556,0.163756,0.131005,0.350000,-0.600000,0.470000,0.230000,0.470000,0.230000,0,3
168,16.704462,1.998007,0.169207,0.135365,0.400000,-0.600000,0.520000,0.280000,0.520000,0.280000,0,3
169,16.805031,1.994409,0.165609,0.132487,0.450000,-0.600000,0.570000,0.330000,0.570000,0.330000,0,3
170,16.905021,1.990400,0.161600,0.129280,0.500000,-0.600000,0.620000,0.380000,0.620000,0.380000,0,3
171,17.001059,1.983512,0.154712,0.123770,0.500000,-0.600000,0.620000,0.380000,0.620000,0.380000,0,3
172,17.104317,1.985391,0.156591,0.125273,0.500000,-0.600000,0.620000,0.380000,0.620000,0.380000,0,3
173,17.204836,1.986560,0.157760,0.126208,0.500000,-0.600000,0.620000,0.380000,0.620000,0.380000,0,3
174,17.302870,1.982418,0.153618,0.122895,0.500000,-0.600000,0.620000,0.380000,0.620000,0.380000,0,3
175,17.403142,1.981420,0.152620,0.122096,0.500000,-0.600000,0.620000,0.380000,0.620000,0.380000,0,3
176,17.504806,1.956176,0.127376,0.101901,0.500000,-0.600000,0.620000,0.380000,0.620000,0.380000,0,3
177,17.600861,1.941092,0.112292,0.089833,0.500000,-0.600000,0.620000,0.380000,0.620000,0.380000,0,3
178,17.705016,1.928555,0.099755,0.079804,0.500000,-0.600000,0.620000,0.380000,0.620000,0.380000,0,3
179,17.804914,1.918504,0.089704,0.071763,0.500000,-0.600000,0.620000,0.380000,0.620000,0.380000,0,3
180,17.904835,1.893326,0.064526,0.051621,0.500000,-0.600000,0.620000,0.380000,0.620000,0.380000,0,3
181,18.004536,1.891053,0.062253,0.049803,0.500000,-0.600000,0.620000,0.380000,0.620000,0.380000,0,3
182,18.105013,1.890018,0.061218,0.048974,0.500000,-0.600000,0.620000,0.380000,0.620000,0.380000,0,3
183,18.205022,1.878738,0.049938,0.039950,0.500000,-0.600000,0.620000,0.380000,0.620000,0.380000,0,3
184,18.305012,1.872926,0.044126,0.035301,0.500000,-0.600000,0.620000,0.380000,0.620000,0.380000,0,3
185,18.402667,1.877024,0.048224,0.038579,0.500000,-0.600000,0.620000,0.380000,0.620000,0.380000,0,3
186,18.505019,1.877088,0.048288,0.038631,0.500000,-0.600000,0.620000,0.380000,0.620000,0.380000,0,3
187,18.604163,1.854216,0.025416,0.020333,0.500000,-0.600000,0.620000,0.380000,0.620000,0.380000,0,3
188,18.705011,1.852031,0.023231,0.018585,0.500000,-0.600000,0.620000,0.380000,0.620000,0.380000,0,3
189,18.805029,1.846061,0.017261,0.013809,0.500000,-0.600000,0.620000,0.380000,0.620000,0.380000,0,3
190,18.904537,1.855248,0.026448,0.021159,0.500000,-0.600000,0.620000,0.380000,0.620000,0.380000,0,3
191,19.004049,1.831576,0.002776,0.002221,0.500000,-0.600000,0.620000,0.380000,0.620000,0.380000,0,3
192,19.102964,1.826860,-0.001940,-0.001552,0.500000,-0.600000,0.620000,0.380000,0.620000,0.380000,0,3
193,19.205018,1.820079,-0.008721,-0.006977,0.500000,-0.600000,0.620000,0.380000,0.620000,0.380000,0,3
194,19.305021,1.809583,-0.019217,-0.015373,0.500000,-0.600000,0.620000,0.380000,0.620000,0.380000,0,3
195,19.402819,1.806194,-0.022606,-0.018085,0.500000,-0.600000,0.620000,0.380000,0.620000,0.380000,0,3
196,19.504540,1.793861,-0.034939,-0.027951,0.500000,-0.600000,0.620000,0.380000,0.620000,0.380000,0,3
197,19.605033,1.773469,-0.055331,-0.044265,0.500000,-0.600000,0.620000,0.380000,0.620000,0.380000,0,3
198,19.703844,1.775964,-0.052836,-0.042269,0.500000,-0.600000,0.620000,0.380000,0.620000,0.380000,0,3
199,19.802042,1.769064,-0.059736,-0.047789,0.500000,-0.600000,0.620000,0.380000,0.620000,0.380000,0,3
200,19.903663,1.765322,-0.063478,-0.050782,0.500000,-0.600000,0.620000,0.380000,0.620000,0.380000,0,3
201,20.000873,1.742521,-0.086279,-0.069023,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,1
202,20.104233,1.735282,-0.093518,-0.074815,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,1
203,20.205020,1.731101,-0.097699,-0.078159,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,1
204,20.305012,1.734418,-0.094382,-0.075506,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,1
205,20.402645,1.722430,-0.106370,-0.085096,0.000000,0.000000,0.000000,0.000000,0.0
